id,overview,title,release_date,genres,type
105,"서로 다른 개성을 가진 네 여자의 '성 담론'을 소재로 한 이야기. 미국 HBO에서 제작 및 방영한 텔레비전 드라마이다. 이 작품은 1998년부터 2004년까지 총 여섯 시즌으로 방영됐다. 뉴욕 시에 생활하는 30대 중반 3명과 40대 1명 이렇게 4명의 여성에 초점이 맞춰졌다. 변덕스러운 드라마/코미디가 다수의 지속하는 이야기 선들을 가졌었고 예를 들어 성병, 안전한 섹스, 다양한 파트너들, 난교와 같은 사회적으로 관련있는 이슈들을 다뤘었다.",섹스 앤 더 시티,,"SF, 드라마, 모험, 코미디, 코미디",tv
106,,The Andy Griffith Show,,"SF, 가족, 모험, 스릴러, 액션, 코미디",tv
106,더치와 특수부대 동료들은 CIA와 계약을 맺어 중앙 아메리카 정글에서 게릴라들에게 붙잡힌 조종사를 구하러 간다. 임무는 순조롭게 진행되었으나 그들은 귀환 도중 무언가로 부터 공격을 받는다. 보이지 않는 적은 정글 속에 숨어서 그들의 사체를 전리품으로 수집해간다.  이 외계 괴물은 더치의 동료들을 하나씩 죽이면서 유희를 벌이는데...,프레데터,1987-06-12,"SF, 가족, 모험, 스릴러, 액션, 코미디",movie
107,"네 손가락 프랭키는 자신이 훔친 고가의 다이아몬드를 뉴욕의 보스 아비에게 전달해야 하지만, 프랭키는 이를 도박권투에 건다. 무허가 권투 프로모터 터키쉬와 토미는 사기 도박권투를 추진한다. 아일랜드 집시 복서 미키는 4회에 쓰러지기로 했지만 오히려 상대를 기절시키고 만다. 한편, 도박권투에 참가하기로 했다가 실종된 프랭키를 찾아나선 아비는 전설적인 인물 총알 이빨 토니에게 사건을 의뢰한다. 얼마 후 프랭키는 시체로 발견되고 보석의 행방은 알 수가 없다. 이제 다이아몬드와 권투, 도박과 사기로 한데 엉킨 이들의 좌충우돌 해프닝이 시작되는데...",스내치,2000-09-01,"범죄, 코미디",movie
108,"정적만이 가득한 시골길, 가족들과 함께 피크닉을 가던 줄리는 예기치 않은 교통 사고로 유명한 작곡가인 남편 파트리스와 다섯 살 난 딸 안나를 잃는다. 한 순간 사랑했던 모든 것을 잃은 줄리는 가족과 함께 했던 공간과 흔적들, 심지어 남편이 쓰다만 곡까지 버리곤 모든 것을 뒤로한 채 떠난다. 타인과의 소통을 거부하고 세상과도 단절해 버린 채 고독한 나날들을 보내던 줄리는 어느 날 우연히, 남편의 동료이자 자신을 줄곧 사랑해 왔던 남자 올리비에가 남편의 유작을 완성시키려 한다는 사실과 남편에게 숨겨 둔 애인이 있었음을 알게 되는데...",세 가지 색: 블루,1993-09-08,드라마,movie
110,발렌틴은 스위스의 제네바 대학 학생이며 패션모델로 활동한다. 그녀의 이웃에는 오귀스트라는 법대생이 살고 있는데 두 사람은 빈번하게 지나치면서도 서로의 존재를 인식하지 못한다. 어느날 패션쇼를 마치고 귀가하던 중 발렌틴은 개를 치는 교통사고를 내게 된다. 개의 목에 달린 인식표의 주소지로 찾아가지만 개 주인인 노인은 냉담한 반응을 보인다.  개를 치료하여 다시 찾아갔을때 발렌틴은 노인이 남의 집 전화를 도청하는 기벽이 있다는 걸 알게 되고 혐오감을 느끼게 되는데...,세 가지 색: 레드,1994-05-12,"드라마, 로맨스, 미스터리",movie
111,"1980년 5월 쿠바가 마리엘 항을 개항하여 반카스트로 지지자들이 미국 플로리다에 입항한다. 토니 몬타나와 마니리베라도 이민 수용소로 보내진다. 3개월 후 마니가 수용소에 있는 레벤가라는 자를 살해해 주면 신분증을 입수해 주겠다는 일을 받아 수용소에 폭동을 일으켜 레벤가를 암살한다. 접시닦이로 근근히 살아가던 토니는 프랭크의 부하로부터 콜롬비아 마약상과의 거래일을 맡았다가 위험천만한 위기를 넘긴다. 그 사건을 계기로, 토니는 프랭크의 신임을 얻고 그의 부하가 되지만, 수 개월 후 결국 자신을 없애려는 프랭크를 죽이고 조직을 장악, 보스 자리에 오르는데...",스카페이스,1983-12-09,"드라마, 범죄, 액션",movie
112,"쓸쓸한 코펜하겐의 겨울을 배경으로 펼쳐지는 서로의 삶이 얽혀 있는 6명의 위태로운 사람들에 대한 영화. 칙칙한 한 작은 변두리 마을에 도착한 예민한 성격의 젊은 목사 안드레아스는 권유에 의해 이태리어 강습에 참여하게 된다. 그의 출현은 각자 외로움을 겪고 있는 사람들에게 삶을 영원히 변화시킬 중요한 결정들을 내리게 한다. 그들은 사랑을 얻고 불행한 상황을 행복하게 해 줄 해결책을 찾는다. 덴마크 도그마 95의 5번째 영화인 은 핸드 헬드 카메라와 자연채광의 사용, 세트가 아닌 로케이션 촬영, 배우의 자연스러운 즉흥연기를 위한 시나리오 등 도그마의 규칙들을 잘 적용시킨 작품이다. 즉흥연기로 순간의 자연스러움이 잘 포착된 완전히 독창적이고, 감동적이며 재미까지 더해진 작품이다.  (2001년 제6회 부산국제영화제)",초급자를 위한 이태리어,2000-12-07,"드라마, 로맨스, 코미디",movie
113,"만물이 생성하는 봄. 숲에서 잡은 개구리와 뱀, 물고기에게 돌을 매달아 괴롭히는 짓궂은 장난에 빠져 천진한 웃음을 터트리는 아이. 그 모습을 지켜보던 노승은 잠든 아이의 등에 돌을 묶어둔다. 잠에서 깬 아이가 울먹이며 힘들다고 하소연하자, 노승은 잘못을 되돌려놓지 못하면 평생의 업이 될 것이라 이른다. 아이가 자라 17세 소년이 되었을 때, 산사에 동갑내기 소녀가 요양하러 들어온다. 소년의 마음에 소녀를 향한 뜨거운 사랑이 차오르고, 노승도 그들의 사랑을 감지한다. 소녀가 떠난 후 더욱 깊어가는 사랑의 집착을 떨치지 못한 소년은 산사를 떠나고...",봄 여름 가을 겨울 그리고 봄,2003-09-19,드라마,movie
114,"에드워드는 망해가는 회사를 사들여 나누어서 비싸게 파는 일을 하는 부유하고도 냉정한 사업가다. 사업차 LA로 간 그는 그 곳에서 비비안이라는 매춘부를 만나 하룻밤을 지낸다. 그는 영화를 보면서 웃거나 목욕을 하며 노래를 부르는 그녀의 모습을 보고 한 주 동안 자신과 같이 지낼 것을 제안하고, 비비안은 에드워드와 중요한 자리에 참석하기 위해 완전히 딴 사람으로 변신한다. 함께 지내게 된 리차드와 비비안은 서로에게 호감을 느끼고, 에드워드는 비비안과 함께 잠시 일에서 벗어나 한가로운 시간을 보내며 회사를 나누어 팔기만 하는 자신의 일에 대해 다시 한번 생각하게 된다.",귀여운 여인,1990-03-23,"로맨스, 코미디",movie
115,"삶의 목표도, 별다른 직업도 없는 제프리 레보스키는 볼링장에서 시간이나 죽이며 칵테일을 늘 손에 들고 다닌다. 어느 날 이웃에 살고 있는 백만장자인 제프리 레보스키와 그를 혼동한 강도들이 그의 집에 침입한다. 강도 사건 후 얼마 지나지 않아 백만장자 레보스키의 젊은 아내가 납치당해 돈을 요구당하자, 이 돈의 전달자로 건달 제프리 레보스키가 뽑힌다. 그는 친구와 함께 백만 달러가 든 돈가방을 전달하지 않고 가로채지만, 불법 주차단속에 걸려 돈가방이 든 차가 견인된다. 그 와중에 백만장자 레보스키의 딸 마우드 버니는 납치된 것이 아니라 스스로 잠적한 것임을 밝히며, 돈가방을 자신에게 갖다줄 것을 요구하는데...",위대한 레보스키,1998-03-06,"범죄, 코미디",movie
117,"금주법 시대 미국의 대표적인 갱단 보스 알 카포네는 밀주 제조와 살인 등 온갖 범죄를 저지르면서도 막대한 자금으로 경찰과 정치인들을 매수하며 암흑가에 군림하고 있었다. 미연방경찰 FBI는 알 카포네를 잡기 위해 엘리엇 네스를 책임자로 임명하고 부패하지 않은 경찰들로 팀을 구성한다. 노년의 순찰관 짐 말론과 경찰 학교 졸업생 조지 스톤, 회계사 오스카 왈라스 등이 엘리엇의 팀에 합류한다.  카포네를 비롯한 갱 조직을 타파하려는 특수수사반을 조직한 네스 반장은, 강직한 성품의 경관들과 함께 갱들을 상대로 전쟁을 벌인다. 수사관들은 우선 불법 밀주 공장을 급습하지만 갱들이 미리 눈치채는 바람에 일단 물러서는데...",언터처블,1987-06-03,"범죄, 스릴러, 역사",movie
118,전 세계 누구에게나 사랑 받는 윌리 웡카 초콜릿 공장. 매일 엄청난 양의 초콜릿을 생산해 세계 각국으로 운반하고 있지만 그 누구도 공장을 드나 드는 사람을 본 적이 없는 비밀의 공간이다. 공장보다 더 신비로운 수수께끼는 공장장인 윌리 웡카라는 인물. 소문에 의하면 웡카는 몇 년 동안 공장 밖으로 나가본 적도 없다고 한다. 어느 날 윌리 웡카가 5개의 웡카 초콜릿에 감춰진 행운의 황금티켓을 찾은 어린이 다섯 명에게 자신의 공장을 공개하고 그 모든 제작과정의 비밀을 보여주겠다는 선언을 한다. 이제 전 세계 어린이들은 황금티켓을 찾기 위한 노력을 시작한다.,찰리와 초콜릿 공장,2005-07-13,"가족, 모험, 코미디, 판타지",movie
120,"호빗이라 불리우는 난장이 종족 중의 한 명인 프로도는 자신의 삼촌에게서 우연히 절대 반지를 물려받게 되고, 마법사 간달프를 통해서 절대반지가 사우론의 손에 들어가면 악의 세력이 세상을 지배하게 된다는 것을 알게 된다. 하지만 절대반지를 영원히 파괴할 수 있는 유일한 방법은 반지가 만들어진 불의 산의 용암에 그것을 던져 넣는 길 뿐이다. 마침내 프로도와 그의 친구들, 엘프족인 레골라스, 난장이족 김리, 두명의 인간 전사 아라곤과 보로미르, 그리고 마법사 간달프로 구성된 반지 원정대가 길고도 험난한 여정을 떠나게 되는데...",반지의 제왕: 반지 원정대,2001-12-18,"모험, 액션, 판타지",movie
121,'타디스'를 타고 미래와 과거를 넘나들며 외계로부터 지구를 지키기 위해 싸우는 닥터의 시간 여행 이야기,닥터 후,,"SF&판타지, 드라마, 모험, 액션, 액션&모험, 판타지",tv
121,"9명의 반지원정대는 사우론의 세력에 맞서 반지를 지켜냈지만 반지 원정대는 뿔뿔이 흩어지게 된다. 메리와 피핀을 구하기 위해 우르크하이 군대를 추격하던 아라곤과 레골라스, 김리는 유령 숲에서 백색의 마법사로 부활한 마법사 간달프를 만나게 되고 사우론이 암흑세계의 두 개의 탑을 통합하여 점점 그 세력을 넓혀가고 있다는 사실을 듣게 된다. 이에 아라곤과 원정대는 중간계의 선한 무리의 통합을 이뤄 사우론의 세력을 견제해야 하는 큰 임무를 맡게 된다. 하지만 원수지간인 곤도르와 로한으로 나뉜 인간 종족의 통합은 쉽지 않고 게다가 로한의 왕마저 사루만에게 동화되는데...",반지의 제왕: 두 개의 탑,2002-12-18,"SF&판타지, 드라마, 모험, 액션, 액션&모험, 판타지",movie
122,"사우론이 인간들의 마지막 요새인 곤도르를 향해 야욕을 드러내고 있는 한편, 아라곤은 쇠락해가고 있는 곤도르의 재건을 위해 왕위 계승을 신중하게 결정지어야만 하는 상황. 이제 중간대륙의 미래는 그의 어깨에 달려있는 것. 사우론이 이끄는 어둠의 군대와의 마지막 전투를 위해 간달프는 곤도르에 흩어져 있던 병사들을 모으고, 로한의 왕 세오덴에게 도움을 받기도 하지만 사우론의 군대에 비하면 열세를 면치 못한다. 그러나 그들은 중간대륙을 사우론의 야욕으로부터 지키려는 사명감과, 마지막 반지 운반자에게 임무를 끝낼 기회를 주기 위해 어둠의 군대를 향해 돌진하게 되는데...",반지의 제왕: 왕의 귀환,2003-12-17,"모험, 액션, 판타지",movie
128,"북쪽의 끝, 에미시족의 마을에 어느 날 갑자기 재앙신이 나타나 마을을 위협한다. 이에 강한 힘을 소유한 에미시족의 후계자인 아시타카는 결투 끝에 포악해진 재앙신을 쓰러트리지만 싸움 도중 오른팔에 저주의 상처를 받고 죽어야 할 운명에 처하게 된다. 결국 재앙신의 탄생 원인을 밝혀 자신의 저주를 없애기 위해 서쪽으로 길을 떠난 아시카타는 여행 중에 지코라는 미스테리한 수도승을 만나 재앙 신이 생겨나게 된 이유가 서쪽 끝에 있는 시시신의 숲과 관련이 깊다는 이야기를 듣게 되고 한시 바삐 서쪽으로 향한다.",모노노케 히메,1997-07-12,"모험, 애니메이션, 판타지",movie
129,평범한 열 살 짜리 소녀 치히로 식구는 이사 가던 중 길을 잘못 들어 낡은 터널을 지나가게 된다. 터널 저편엔 폐허가 된 놀이공원이 있었고 그곳엔 이상한 기운이 흘렀다. 인기척 하나 없는 이 마을의 낯선 분위기에 불길한 기운을 느낀 치히로는 부모님에게 돌아가자고 조르지만 부모님은 호기심에 들떠 마을 곳곳을 돌아다니기 시작한다. 어느 음식점에 도착한 치히로의 부모님은 그 곳에 차려진 음식들을 보고 즐거워하며 허겁지겁 먹어대다가 돼지로 변해버린다. 겁에 질려 당황하는 치히로에게 낯선 소년 하쿠가 나타나 빨리 이곳을 나가라고 소리치는데...,센과 치히로의 행방불명,2001-07-20,"가족, 애니메이션, 판타지",movie
